,K55 CNC,Machine_Type,Total_Dim,Shift1_Sample_Taken,Shift1_OK_Count,Shift1_NG_Count,Shift1_Yield%,Shift1_NG_List,Shift2_Sample_Taken,Shift2_OK_Count,Shift2_NG_Count,Shift2_Yield%,Shift2_NG_List,Shift3_Sample_Taken,Shift3_OK_Count,Shift3_NG_Count,Shift3_Yield%,Shift3_NG_List
572,BM2L1C1F40,LR,16,13.0,12.0,1.0,92.3%,"('FAI0780',)",0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
573,BM2L1C1F40,RR,7,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
574,BM2L1C1F41,BU,33,30.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
575,BM2L1C1F41,LR,16,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
576,BM2L1C1F41,RR,7,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
577,BM2L1C1F42,BU,33,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
578,BM2L1C1F42,LR,16,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
579,BM2L1C1F42,RR,7,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
580,BM2L1C1F43,BU,33,27.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
581,BM2L1C1F43,LR,16,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
582,BM2L1C1F43,RR,7,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
583,BM2L1C1F44,BU,33,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
584,BM2L1C1F44,LR,16,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
585,BM2L1C1F44,RR,7,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
586,BM2L1C1F45,BU,33,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
587,BM2L1C1F45,LR,16,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
588,BM2L1C1F45,RR,7,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
589,BM2L1C1F46,BU,33,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
590,BM2L1C1F46,LR,16,15.0,14.0,1.0,93.3%,"('FAI0276',)",0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
591,BM2L1C1F46,RR,7,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
592,BM2L1C1F47,BU,33,36.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
593,BM2L1C1F47,LR,16,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
594,BM2L1C1F47,RR,7,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
595,BM2L1C1F48,BU,33,106.0,100.0,6.0,94.3%,"('P63_3', 'FAI0370', 'P63_2', 'P63_1', 'P63_3', 'P63_4')",0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
596,BM2L1C1F48,LR,16,41.0,40.0,1.0,97.6%,"('M130_2',)",0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
597,BM2L1C1F48,RR,7,21.0,0.0,21.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241', 'FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241', 'FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
598,BM1L1C1F1,BU,33,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
599,BM1L1C1F1,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
600,BM1L1C1F1,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
601,BM1L1C1F10,BU,33,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
602,BM1L1C1F10,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
603,BM1L1C1F10,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
604,BM1L1C1F11,BU,33,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
605,BM1L1C1F11,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
606,BM1L1C1F11,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
607,BM1L1C1F12,BU,33,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
608,BM1L1C1F12,LR,16,0.0,0.0,0.0,0,0,52.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
609,BM1L1C1F12,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
610,BM1L1C1F13,BU,33,0.0,0.0,0.0,0,0,19.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
611,BM1L1C1F13,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
612,BM1L1C1F13,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
613,BM1L1C1F14,BU,33,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
614,BM1L1C1F14,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
615,BM1L1C1F14,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
616,BM1L1C1F15,BU,33,0.0,0.0,0.0,0,0,19.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
617,BM1L1C1F15,LR,16,0.0,0.0,0.0,0,0,26.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
618,BM1L1C1F15,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
619,BM1L1C1F16,BU,33,0.0,0.0,0.0,0,0,19.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
620,BM1L1C1F16,LR,16,0.0,0.0,0.0,0,0,52.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
621,BM1L1C1F16,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
622,BM1L1C1F17,BU,33,0.0,0.0,0.0,0,0,19.0,17.0,2.0,89.5%,"('P63_3', 'P63_4')",0.0,0.0,0.0,0,0
623,BM1L1C1F17,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
624,BM1L1C1F17,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
625,BM1L1C1F18,BU,33,0.0,0.0,0.0,0,0,15.0,14.0,1.0,93.3%,"('P66',)",0.0,0.0,0.0,0,0
626,BM1L1C1F18,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
627,BM1L1C1F18,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
628,BM1L1C1F19,BU,33,0.0,0.0,0.0,0,0,19.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
629,BM1L1C1F19,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
630,BM1L1C1F19,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
631,BM1L1C1F2,BU,33,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
632,BM1L1C1F2,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
633,BM1L1C1F2,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
634,BM1L1C1F20,BU,33,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
635,BM1L1C1F20,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
636,BM1L1C1F20,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
637,BM1L1C1F21,BU,33,0.0,0.0,0.0,0,0,19.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
638,BM1L1C1F21,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
639,BM1L1C1F21,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
640,BM1L1C1F22,BU,33,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
641,BM1L1C1F22,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
642,BM1L1C1F22,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
643,BM1L1C1F23,BU,33,0.0,0.0,0.0,0,0,19.0,17.0,2.0,89.5%,"('P63_3', 'P63_4')",0.0,0.0,0.0,0,0
644,BM1L1C1F23,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
645,BM1L1C1F23,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
646,BM1L1C1F24,BU,33,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
647,BM1L1C1F24,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
648,BM1L1C1F24,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
649,BM1L1C1F25,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
650,BM1L1C1F26,BU,33,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
651,BM1L1C1F26,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
652,BM1L1C1F26,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
653,BM1L1C1F27,BU,33,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
654,BM1L1C1F27,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
655,BM1L1C1F27,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
656,BM1L1C1F28,BU,33,0.0,0.0,0.0,0,0,76.0,68.0,8.0,89.5%,"('P64', 'P63_1', 'P64', 'P66', 'P63_1', 'P63_2', 'P63_3', 'P63_4')",0.0,0.0,0.0,0,0
657,BM1L1C1F28,LR,16,0.0,0.0,0.0,0,0,39.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
658,BM1L1C1F28,RR,7,0.0,0.0,0.0,0,0,28.0,0.0,28.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241', 'FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241', 'FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241', 'FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
659,BM1L1C1F29,BU,33,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
660,BM1L1C1F29,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
661,BM1L1C1F29,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
662,BM1L1C1F3,BU,33,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
663,BM1L1C1F3,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
664,BM1L1C1F3,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
665,BM1L1C1F30,BU,33,0.0,0.0,0.0,0,0,38.0,37.0,1.0,97.4%,"('P63_4',)",0.0,0.0,0.0,0,0
666,BM1L1C1F30,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
667,BM1L1C1F30,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
668,BM1L1C1F31,BU,33,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
669,BM1L1C1F32,BU,33,0.0,0.0,0.0,0,0,30.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
670,BM1L1C1F32,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
671,BM1L1C1F32,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
672,BM1L1C1F33,BU,33,0.0,0.0,0.0,0,0,19.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
673,BM1L1C1F33,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
674,BM1L1C1F33,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
675,BM1L1C1F34,BU,33,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
676,BM1L1C1F34,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
677,BM1L1C1F34,RR,7,0.0,0.0,0.0,0,0,14.0,0.0,14.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241', 'FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
678,BM1L1C1F35,BU,33,0.0,0.0,0.0,0,0,19.0,16.0,3.0,84.2%,"('P63_2', 'P63_3', 'P63_4')",0.0,0.0,0.0,0,0
679,BM1L1C1F35,LR,16,0.0,0.0,0.0,0,0,26.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
680,BM1L1C1F35,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
681,BM1L1C1F36,BU,33,0.0,0.0,0.0,0,0,19.0,18.0,1.0,94.7%,"('P66',)",0.0,0.0,0.0,0,0
682,BM1L1C1F36,LR,16,0.0,0.0,0.0,0,0,39.0,37.0,2.0,94.9%,"('FAI0780', 'FAI0780')",0.0,0.0,0.0,0,0
683,BM1L1C1F36,RR,7,0.0,0.0,0.0,0,0,14.0,0.0,14.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241', 'FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
684,BM1L1C1F37,BU,33,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
685,BM1L1C1F37,LR,16,0.0,0.0,0.0,0,0,26.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
686,BM1L1C1F37,RR,7,0.0,0.0,0.0,0,0,14.0,0.0,14.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241', 'FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
687,BM1L1C1F38,BU,33,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
688,BM1L1C1F38,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
689,BM1L1C1F38,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
690,BM1L1C1F4,BU,33,0.0,0.0,0.0,0,0,19.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
691,BM1L1C1F4,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
692,BM1L1C1F4,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
693,BM1L1C1F40,BU,33,0.0,0.0,0.0,0,0,19.0,16.0,3.0,84.2%,"('P63_2', 'P63_3', 'P63_4')",0.0,0.0,0.0,0,0
694,BM1L1C1F40,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
695,BM1L1C1F40,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
696,BM1L1C1F41,BU,33,0.0,0.0,0.0,0,0,19.0,18.0,1.0,94.7%,"('P63_4',)",0.0,0.0,0.0,0,0
697,BM1L1C1F41,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
698,BM1L1C1F41,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
699,BM1L1C1F43,BU,33,0.0,0.0,0.0,0,0,19.0,16.0,3.0,84.2%,"('P63_2', 'P63_3', 'P63_4')",0.0,0.0,0.0,0,0
700,BM1L1C1F43,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
701,BM1L1C1F43,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
702,BM1L1C1F44,BU,33,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
703,BM1L1C1F44,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
704,BM1L1C1F44,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
705,BM1L1C1F45,BU,33,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
706,BM1L1C1F45,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
707,BM1L1C1F45,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
708,BM1L1C1F46,BU,33,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
709,BM1L1C1F46,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
710,BM1L1C1F46,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
711,BM1L1C1F47,BU,33,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
712,BM1L1C1F47,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
713,BM1L1C1F47,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
714,BM1L1C1F5,BU,33,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
715,BM1L1C1F5,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
716,BM1L1C1F5,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
717,BM1L1C1F6,BU,33,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
718,BM1L1C1F6,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
719,BM1L1C1F6,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
720,BM1L1C1F7,BU,33,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
721,BM1L1C1F7,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
722,BM1L1C1F7,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
723,BM1L1C1F8,BU,33,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
724,BM1L1C1F8,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
725,BM1L1C1F8,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
726,BM1L1C1F9,BU,33,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
